CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,Frequency,OrderHike_Cat,WarehouseToHome_Bin,RecencyGroup,Recency,NumberAddress,Cashback_Cat,Satisfaction_Category,Segment
50098,0,10.0,Computer,1,17.0,UPI,Male,2.0,3,Fashion,2,Married,2,1,14.0,0.0,1.0,3.0,221.85000000000002,Onboarding (<1 Th),Low,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
50099,0,11.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,3,Fashion,3,Married,1,0,12.0,1.0,5.0,13.0,206.08999999999997,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
50100,0,4.0,Computer,1,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,4.0,143.45,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50101,0,9.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,4,0,17.0,0.0,1.0,0.0,121.77000000000001,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
50102,0,10.0,Computer,3,10.0,E wallet,Male,2.0,3,Mobile Phone,2,Married,5,0,17.0,1.0,5.0,8.0,0.0,Onboarding (<1 Th),Low,High,Close (10–14),Recent,Medium,Medium Addresses (4-6),Low,unsatisfied,Promising
50103,0,2.0,Computer,3,6.0,Credit Card,Female,2.0,3,Fashion,2,Divorced,2,0,14.0,4.0,4.0,1.0,179.18,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
50104,0,8.0,Computer,3,6.0,E wallet,Female,3.0,3,Fashion,3,Single,2,0,14.0,1.0,1.0,8.0,187.89,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
50105,1,0.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,4,Mobile Phone,2,Single,2,1,13.0,0.0,1.0,1.0,123.88999999999999,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50106,0,25.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,4,Mobile Phone,2,Single,8,0,15.0,0.0,2.0,2.0,132.12,Loyal (>2 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
50107,0,15.0,Mobile Phone,1,10.0,Cash on Delivery,Male,2.0,3,Others,2,Divorced,2,0,15.0,0.0,11.0,15.0,292.32,Stable (1 Th),High,Medium,Close (10–14),Moderate,Low,Few Addresses (<= 3),Very High,unsatisfied,At Risk
50108,0,9.0,Mobile Phone,2,12.0,Credit Card,Male,2.0,3,Mobile Phone,3,Divorced,9,0,17.0,2.0,2.0,2.0,122.66999999999999,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
50109,0,23.0,Mobile Phone,3,6.0,Credit Card,Female,3.0,3,Others,2,Married,4,0,15.0,1.0,1.0,6.0,295.17,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
50110,1,0.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,3,Mobile Phone,2,Divorced,6,1,13.0,0.0,1.0,4.0,124.36000000000001,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
50111,0,16.0,Mobile Phone,3,22.0,E wallet,Female,3.0,3,Grocery,2,Divorced,6,1,22.0,0.0,2.0,9.0,260.64,Stable (1 Th),Low,Very High,Very Far (>20),Recent,Medium,Medium Addresses (4-6),Very High,unsatisfied,Promising
50112,1,0.0,Mobile Phone,1,8.0,Debit Card,Female,3.0,3,Mobile Phone,5,Divorced,8,0,20.0,1.0,1.0,7.0,127.07,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,satisfied,Potential Loyalists
50113,0,25.0,Computer,3,8.0,Debit Card,Male,3.0,4,Others,3,Single,2,1,18.0,1.0,15.0,12.0,290.68,Loyal (>2 Th),High,High,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Need Attention
50114,0,5.0,Mobile Phone,3,10.0,Debit Card,Female,2.0,3,Mobile Phone,4,Divorced,3,0,11.0,1.0,1.0,2.0,139.31,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50115,1,0.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,1,1,14.0,1.0,1.0,2.0,137.3,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50116,0,9.0,Mobile Phone,1,6.0,Credit Card,Female,3.0,3,Mobile Phone,3,Married,8,0,14.0,0.0,1.0,2.0,122.32,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
50117,0,5.0,Computer,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,1,0,18.0,1.0,2.0,2.0,144.65,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50118,0,14.0,Mobile Phone,1,25.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Married,3,0,16.0,1.0,1.0,0.0,130.72,Stable (1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50119,0,13.0,Mobile Phone,1,30.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,2,Married,2,0,17.0,2.0,4.0,7.0,133.19,Stable (1 Th),Low,High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50120,0,18.0,Mobile Phone,1,6.0,UPI,Male,3.0,2,Others,2,Divorced,1,0,15.0,1.0,1.0,7.0,292.02,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
50121,0,4.0,Computer,1,9.0,Credit Card,Male,3.0,3,Fashion,3,Married,10,0,12.0,1.0,2.0,2.0,236.75,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
50122,0,6.0,Mobile Phone,1,11.0,Debit Card,Female,3.0,4,Mobile Phone,2,Divorced,2,0,13.0,0.0,1.0,2.0,129.11,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50123,0,7.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Divorced,7,0,13.0,0.0,5.0,9.0,159.57,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),Medium,satisfied,Promising
50124,0,10.0,Mobile Phone,1,6.0,Credit Card,Female,2.0,4,Mobile Phone,5,Divorced,3,0,14.0,1.0,1.0,2.0,139.2,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50125,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Divorced,5,0,17.0,0.0,1.0,2.0,164.34,Stable (1 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
50126,1,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,1.0,1.0,0.0,200.48,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
50127,0,12.0,Computer,1,8.0,Cash on Delivery,Female,3.0,3,Fashion,3,Single,1,0,25.0,10.0,11.0,3.0,209.38,Onboarding (<1 Th),High,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Champions
50128,0,2.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,2,Single,2,0,19.0,0.0,1.0,5.0,123.4,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50129,0,15.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,2,Laptop & Accessory,5,Single,4,1,13.0,0.0,1.0,2.0,165.45,Stable (1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
50130,0,2.0,Mobile Phone,3,26.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,3,0,14.0,1.0,1.0,2.0,169.31,Onboarding (<1 Th),Low,Medium,Very Far (>20),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
50131,0,0.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,2.0,148.98,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
50132,0,15.0,Mobile Phone,1,14.0,Credit Card,Female,2.0,4,Mobile Phone,5,Married,1,1,11.0,4.0,7.0,8.0,125.93,Stable (1 Th),Medium,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Low,satisfied,New Customer
50133,0,13.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,15.0,0.0,3.0,9.0,294.36,Stable (1 Th),Low,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
50134,0,24.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Mobile Phone,2,Divorced,2,0,11.0,1.0,1.0,0.0,127.22999999999999,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50135,1,0.0,Computer,1,35.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,1,0,11.0,1.0,1.0,4.0,134.79,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50136,0,5.0,Computer,1,13.0,Debit Card,Male,3.0,2,Mobile Phone,4,Divorced,2,0,20.0,0.0,1.0,3.0,127.94,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50137,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,0,18.0,6.0,7.0,5.0,152.49,Onboarding (<1 Th),Medium,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Loyal Customers
50138,0,9.0,Mobile Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,121.75999999999999,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
50139,0,19.0,Mobile Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Divorced,4,1,12.0,1.0,7.0,7.0,268.72,Stable (1 Th),Medium,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Loyal Customers
50140,1,0.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,3,Single,3,0,11.0,1.0,1.0,0.0,134.85,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50141,0,2.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,19.0,0.0,1.0,0.0,166.44,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
50142,0,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,1,0,21.0,1.0,7.0,8.0,155.82,Onboarding (<1 Th),Medium,Very High,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,New Customer
50143,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,2,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140.0,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50144,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,2.0,10.0,234.95999999999998,Stable (1 Th),Low,Medium,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
50145,0,9.0,Mobile Phone,1,12.0,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,1,0,11.0,4.0,10.0,11.0,132.1,Onboarding (<1 Th),Medium,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,New Customer
50146,0,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.0,4.0,13.0,290.45,Loyal (>2 Th),Low,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Promising
50147,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Divorced,2,1,12.0,5.0,9.0,3.0,218.49,Onboarding (<1 Th),Medium,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Loyal Customers
50148,0,9.0,Mobile Phone,1,15.0,Credit Card,Male,3.0,3,Mobile Phone,2,Divorced,2,0,23.0,1.0,1.0,4.0,120.69999999999999,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50149,0,10.0,Mobile Phone,3,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,14.0,0.0,1.0,1.0,165.02,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
50150,0,0.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,2,0,17.0,1.0,1.0,0.0,132.3,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50151,0,10.0,Computer,1,6.0,Credit Card,Female,0.0,3,Fashion,2,Married,3,1,18.0,0.0,2.0,2.0,236.02999999999997,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Potential Loyalists
50152,0,2.0,Mobile Phone,1,28.0,Debit Card,Female,3.0,2,Fashion,4,Married,8,0,18.0,5.0,6.0,3.0,219.95999999999998,Onboarding (<1 Th),Medium,High,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Loyal Customers
50153,0,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,2,Laptop & Accessory,5,Married,2,1,24.0,0.0,7.0,7.0,156.05,Onboarding (<1 Th),Medium,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Loyal Customers
50154,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,163.97,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
50155,0,23.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,1.0,1.0,6.0,291.44,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
50156,0,26.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,3,Grocery,3,Divorced,4,1,16.0,1.0,1.0,3.0,275.84,Loyal (>2 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
50157,0,15.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,25.0,4.0,11.0,6.0,149.07,Stable (1 Th),High,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Champions
50158,0,2.0,Computer,3,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,0,18.0,0.0,1.0,9.0,145.54,Onboarding (<1 Th),Low,High,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,Promising
50159,0,28.0,Mobile Phone,1,26.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154.15,Loyal (>2 Th),Low,Very High,Very Far (>20),Recent,Medium,Medium Addresses (4-6),Medium,unsatisfied,Promising
50160,0,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,2.0,3.0,3.0,147.41,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
50161,0,9.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,3,Mobile Phone,2,Single,2,0,12.0,1.0,5.0,7.0,121.15,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50162,1,7.0,Computer,1,30.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,4,1,22.0,0.0,1.0,0.0,131.61,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
50163,0,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157.45,Onboarding (<1 Th),Low,Medium,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Medium,unsatisfied,Potential Loyalists
50164,1,0.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,3,Mobile Phone,4,Married,3,1,13.0,1.0,1.0,2.0,123.72999999999999,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50165,0,1.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,21.0,0.0,1.0,2.0,133.1,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50166,0,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,1.0,1.0,2.0,286.65,Stable (1 Th),Low,Low,Far (15–20),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
50167,0,9.0,Mobile Phone,1,9.0,Cash on Delivery,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,6.0,7.0,7.0,144.85,Onboarding (<1 Th),Medium,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Loyal Customers
50168,0,4.0,Computer,3,11.0,E wallet,Female,3.0,3,Mobile Phone,4,Married,2,0,11.0,0.0,2.0,2.0,127.88999999999999,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50169,1,0.0,Mobile Phone,3,10.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,2,1,12.0,7.0,7.0,4.0,158.28,Onboarding (<1 Th),Medium,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Loyal Customers
50170,0,10.0,Computer,1,14.0,Credit Card,Male,2.0,3,Mobile Phone,2,Divorced,2,1,12.0,0.0,1.0,2.0,123.25999999999999,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50171,0,15.0,Computer,3,32.0,E wallet,Female,3.0,3,Grocery,4,Divorced,6,0,14.0,2.0,2.0,8.0,235.25,Stable (1 Th),Low,Medium,Very Far (>20),Recent,Medium,Medium Addresses (4-6),Very High,satisfied,Promising
50172,1,9.0,Mobile Phone,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2,0,13.0,0.0,1.0,0.0,114.19999999999999,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50173,0,8.0,Mobile Phone,3,22.0,E wallet,Male,3.0,3,Fashion,4,Divorced,1,0,15.0,3.0,6.0,9.0,180.2,Onboarding (<1 Th),Medium,Medium,Very Far (>20),Recent,Medium,Few Addresses (<= 3),High,satisfied,New Customer
50174,0,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,136.88,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
50175,0,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,6,0,18.0,0.0,1.0,2.0,154.82,Stable (1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,satisfied,Potential Loyalists
50176,0,14.0,Mobile Phone,3,8.0,Debit Card,Male,2.0,3,Grocery,4,Single,2,0,19.0,1.0,2.0,4.0,260.15,Stable (1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Potential Loyalists
50177,0,0.0,Mobile Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,112.0,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50178,0,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Single,1,0,19.0,0.0,1.0,7.0,156.61,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
50179,0,4.0,Mobile Phone,3,13.0,Cash on Delivery,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169.29,Onboarding (<1 Th),Medium,Low,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Loyal Customers
50180,0,12.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196.13,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
50181,0,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Divorced,8,0,15.0,0.0,1.0,8.0,156.74,Onboarding (<1 Th),Low,Medium,Very Far (>20),Recent,Medium,Many Addresses (7 =<),Medium,satisfied,Promising
50182,0,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,154.84,Onboarding (<1 Th),Low,Medium,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
50183,0,11.0,Mobile Phone,1,31.0,Debit Card,Female,2.0,4,Fashion,4,Divorced,4,0,17.0,1.0,1.0,3.0,220.61,Onboarding (<1 Th),Low,High,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
50184,0,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,156.6,Loyal (>2 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
50185,0,4.0,Mobile Phone,1,11.0,Cash on Delivery,Male,2.0,3,Mobile Phone,2,Divorced,1,1,12.0,0.0,1.0,3.0,148.21,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
50186,0,4.0,Mobile Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164.1,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
50187,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,3,Fashion,5,Married,2,0,18.0,5.0,9.0,11.0,152.1,Stable (1 Th),Medium,High,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,satisfied,New Customer
50188,0,4.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,2,Married,1,1,18.0,1.0,2.0,2.0,126.94999999999999,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50189,0,6.0,Computer,1,11.0,Debit Card,Female,3.0,3,Fashion,4,Divorced,7,0,11.0,2.0,8.0,3.0,218.77999999999997,Onboarding (<1 Th),Medium,Low,Close (10–14),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Loyal Customers
50190,0,12.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,2,1,14.0,1.0,11.0,10.0,270.68,Onboarding (<1 Th),High,Medium,Far (15–20),Recent,Medium,Few Addresses (<= 3),Very High,satisfied,Need Attention
50191,0,16.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,2,Single,1,0,19.0,0.0,1.0,7.0,124.55000000000001,Stable (1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
50192,0,22.0,Mobile Phone,1,6.0,Cash on Delivery,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,2.0,7.0,239.64,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
50193,1,15.0,Mobile Phone,1,14.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,3,0,15.0,7.0,7.0,7.0,149.41,Stable (1 Th),Medium,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Loyal Customers
50194,0,0.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,12.0,0.0,1.0,2.0,124.78,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
50195,0,5.0,Mobile Phone,3,14.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,4,Divorced,2,1,11.0,6.0,11.0,9.0,152.28,Onboarding (<1 Th),High,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),Medium,satisfied,Need Attention
50196,0,0.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,4.0,144.78,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
